# Pathway	SRR5983287_combined_Abundance	SRR5983306_combined_Abundance	SRR5983438_combined_Abundance	SRR5983451_combined_Abundance	SRR5983464_combined_Abundance	SRR5983484_combined_Abundance
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	0	0	0.00850356	0.00191025	0	0
UNINTEGRATED|g__Dialister.s__Dialister_invisus	0	0.00764869	0	0.0125507	0.00848313	0
UNINTEGRATED|g__Dialister.s__Dialister_sp_CAG_486	0	0.000303911	0	0	0	0
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	0	0	0.00241819	0	0	0
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	0	0.00365956	0.011292	0.00430911	0	0
UNINTEGRATED|g__Eisenbergiella.s__Eisenbergiella_massiliensis	0	0	0.00218838	0	0	0
UNINTEGRATED|g__Eisenbergiella.s__Eisenbergiella_tayi	0	0	0.000954089	0.00209577	0	0
UNINTEGRATED|g__Enterobacter.s__Enterobacter_cloacae_complex	0	0	0	0.00174768	0	0
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_innocuum	0	0	0	0.00139105	0	0
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0	0	0.00575879	0.167593	0	0
UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens	0	0	0.00237728	0.000878213	0.00151558	0
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	0.00594461	0.000535776	0.00176003	0.000516298	0	0
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_36_13	0	0	0	0.000986302	0	0
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_38	0	0	2.87378e-05	0.000606116	0	0
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	0.00685336	0	0
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0351391	0.00432542	0.00572314	0.0467317	0.0890315	0
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	0.0177169	0.00072495	0	0.000963637	0	0
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_114	0	0	0	9.65615e-05	0	0
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145	0	0	0.000184638	0	0	0
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424	0	0.000193493	0	0	0	0
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	0	0	0	0.000547479	0	0
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	0.0169636	0.00446489	0.00300091	0.0014993	0.00849943	0
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0.00205884	0.00124069	0.00368382	0	0
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	0	0	0	0.0011813	0	0
UNINTEGRATED|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000343258	0	0
UNINTEGRATED|g__Hungatella.s__Hungatella_hathewayi	0	0	0.00403185	0.00189697	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0.00881492	0	0
UNINTEGRATED|g__Klebsiella.s__Klebsiella_variicola	0	0	0	0.000349582	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_aldenense	0	0	0	0.000268235	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_bolteae	0	0.00569493	0	0.00141279	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_clostridioforme	0	0.00557753	0	0	0	0
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_symbiosum	0.006492	0	0	0.00147467	0	0
UNINTEGRATED|g__Lachnospira.s__Lachnospira_pectinoschiza	0	0	0.00170232	0.0036219	0	0
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	0	0.0124075	0.0137642	0.00296334	0
UNINTEGRATED|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	0	0.000270061	0.000361217	0	0	0
UNINTEGRATED|g__Megasphaera.s__Megasphaera_sp_DISK_18	0	0	0	0.0017911	0	0
UNINTEGRATED|g__Megasphaera.s__Megasphaera_sp_MJR8396C	0	0	0.000325983	0.00022872	0	0
UNINTEGRATED|g__Mesosutterella.s__Mesosutterella_multiformis	0	0	0	0	0.00144487	0
UNINTEGRATED|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0.00447574	0	0	0
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_CAG_155	0	0	0	0	0.00187779	0
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_CAG_241	0	0	0.000849389	0	0	0
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	0	0.0112456	0.0185858	0.00445457	0.0299033	0.0224751
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_johnsonii	0	0	0	0	0.00139398	0
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_merdae	0.0285536	0.00530401	0.0193787	0.0053807	0.0172622	0
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0.000520546	0.0119216	0	0
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0.0033469	0	0	0
